text;labels
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/h9n2Pdcz6T by #AcordouAcordou via @c0nvey;1
O Jared fica tão melhor de cabelo curto... Mas é sempre hot.;1
pessoas que visitaram meu perfil e grupos que sigo no Twitter http://t.co/TMcukchBRN;1
RT @PedroAfonsoSilv: FODACEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE, QUE PUTA DE AZIA QUE TENHO AGORA.;1
Prefeito de Ribeirão das Neves decreta estado de calamidade financeira https://t.co/M3WArxWNHv https://t.co/dB71TrXeH1;1
RT @VandaGarrido: Bacano era nestes dias ser só preciso dizer ''bora para o chiado?'' ou para outro lado qualquer e íamos todas, mas pronto.;0
Prevenção contra febre amarela é reforçada na zona rural do Sul de MG https://t.co/1k26ncLdDr;0
@paulataa7 mas so dentro ou exteriormente tem algum mambo ?;1
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio  https://t.co/bobjxnVgbI;0
@rafaelaabesugo no teste????????????;0
Publiquei uma foto nova no Facebook http://t.co/hIadTvaxzb;1
e era feitios...;0
vou fazer salada e nomeadamente reformar-me;1
Fuel, Partners e O Escritório premiadas no #Eurobest: http://t.co/VlXO4NqD2Y;1
vou lavar meu cabelo e arrumar ele, por que vamos jantar na tia :3;0
Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/D8mQRV9jxT https://t.co/J9P2DczAEk;0
Fdç a Maria fudeu-me o dedo todo!;1
"#MatarConversasÉEscrever 
Fico feliz por ti";1
estou mesmo bastante cansada;1
Bom dia;0
@FDesempregado @bifeahcasa @joaomiranda @sophiaqualquer a verdade é q os colégios privados estão tão mal q precisam q o estado os salve;1
#FaçoParteDaPopulaçãoQue que não tem twitter pelo telemóvel :/;1
"RT @LinaMorgado: #SCOP2013 Porque deve vir à Conferência Lisbon SCOP2013 na próxima semana em Lisboa?

A Universidade Aberta... http://t.co…";1
Calma, a gala da FIA é amanhã,  e também é o sorteio da FIFA. Madre mia;1
RT @CatariinaN: Com tantos testes seguidos esperam que os alunos tenham que notas ? Pfv;1
Da maneira que ando, só mesmo a falar com os mais importantes é que me acalmo;1
O N. Hulkenberg fez um concurso para ganharmos uma camisa autografada por ele e eu não sabia. Merde;1
não sinto os dedos dos pés!;1
Só estou bem na rua a apanhar sol;1
@tu_sabes_quem_e VAMOS VER  , DEPOIS FALAMOS;0
Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/j4jeQ4HC3k;0
#EmpregoPortugal admite-se assistente administrativa http://t.co/J6jlIQl8XD via @carga;1
LOL RT @JNegocios: União Europeia: 4 meses depois de ter entrado na UE, Croácia  vai pedir assistência ao FMI http://t.co/5IqPVN7nIc;0
@BrenoZorron SOU TUA MÃERADA PORTANTO BAIXA O VOLUME, RESPEITINHO;0
RT @_asiram_: Qualquer dia faço uma limpeza ao facebook.;0
RT @Nelson_Andradee: Não fumem cigarros ao pé mim, se querem morrer que morram sozinhos;1
Opá queria mil ir, que raiva;1
"@MagsF3 VAI DORMIR DORMIR BICHA, SAI DO TWITTER &lt;3";0
RT @Beatrizmj: Cala te sónia que o teu filho chama-se Fausto;0
Estou a precisar de uma ferias urgentemente;1
"""Aprovaremos leis até o final de anho para adoptar as melhores práticas empresariais"" Pires de Lima #Portugal @Publico";0
"New post: ""Processo de designação de professores estaduais em Minas será feito pela internet"" https://t.co/DihO7ckmeO";0
nao sei se vais ou nao mas adorava saber e o que te vai fazer lembrar... :s http://t.co/KKlgMnZ2BO;1
Criança de 12 anos a discutir com o namorado , muito bom ahah;0
estou em casa cm a minha melhor amiga *.*;1
O Cavaco não vai nessa RT @Filipemgf: Será que é desta que pede a demissão? - Ministério (cont) http://t.co/AKita5xsfK;1
Às vezes penso como é que te deixei, estou mesmo feliz contigo, agora sim sinto-me completa;1
agr é assim, se nao vens falar esquece;1
vou tomar banho ja volto s2;1
RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7;1
#EmpregoPortugal admite-se assistente administrativa http://t.co/J6jlIQl8XD via @carga;1
"boa tardee ;)";0
"New post: ""Polícia Civil apreende drogas e materiais para refino em Iturama"" https://t.co/lFROOc5ML5";0
Jay Sean  é mesmo o meu estilo de música . se tiver q escolher um estilo de música está resumido no Jay.;0
@AbelardoPita fica só a difamar-me , traidor :3;0
RT @fernandoalvim: Na Prova Oral de hoje, a conversa andará à volta do jornalismo. O pretexto é a conferência internacional «O... http://t.…;1
Tenho sempre medo de te perder :s;1
@ArianaSof e as tuas piadas fugiram com ele ahah;1
"Fantástico diz que os filhos devem dar suas senhas de redes sociais para os pais"" Tá e os pais tem que dar a senha da conta bancária então.";0
estou a adorar a materia nova de FQ!;0
Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/IfpMHBRtE4;0
mas não infelizmente;1
"Para quem queira ver Ghost Adventures S08E07 é um episodio na casa do Filme ""The exorcism"" aconselho a verem";1
RT @Raqcos: Boa noite Miss @rebecsilva;0
Tive 5 a matemática....................;1
Hoje tive com o @gilbertocunha69;0
"@duccalaic ahahah tava a brincar não ligues ;) eu entendi";0
"""Foste sair? Está bem, então, olha vou embora adeus.""
""Então mas tu disseste que era na boa sair""
""Não percebes as mulheres.""
LOOL fds.";0
RT @AndreiiaFiwiipa: -  no me importava nada de ser maior de idade ...;1
estou no sofa, a coca cola esta na mesa, quero mesmo coca cola mas a perguiça é maior;1
Não gosto que me magoem;0
Cada vês fico mais triste à pala dele;1
Compro-me mais duas cenas;1
A preguiça não me vai levar a lado nenhum.;1
Boa noite;0
"Quando se nomeia um filho da puta 
administrador de um hospital 
A 1a coisa que ele faz
é promover obras 
Obras = luvas, corrupção";1
Os Talibãs são burros! Claro que fez! O Direito à Educação como ela reclamou não é de merecer e de enaltecer?!... http://t.co/jYRDZt8Wet;1
Não queria nada sair de casa amanhã f-se;1
#SaudadesDeQuandoEu não tinha mesmo nada para fazer.;1
RT @KANUK0: @evameliss és muito socialllll;0
AIIIIIIIIIIIIIIIIIIIII QUERO MORRER;1
Mais uma vez não tenho aula de portugues e vou dormir no banco;1
@mariadevasconc1 memo  à maria;0
AVÓ, PORQUE MUDASTE ?;1
Adoro o nome Ariel;0
RT @andreiflorea_28: Antes olhava para os adolescentes mais velhos e queria ser como eles. Agora olho para os mais novos e quero voltar a s…;1
@DJHugal hj estas amoroso s2;0
Em calamidade financeira, governo de MG compra dois helicópteros | https://t.co/73pZmGGevj https://t.co/BiquPDv5Ic;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
vila franca de xira na tv aiaiai;0
Acho que leite condensado e coca-cola não combinam...;1
Polícia Civil apresenta quatro presos envolvidos com o tráfico de drogas e homicídio https://t.co/ibK8f0cIRL https://t.co/K3R6bX4YV2;0
Projeto educativo do CCCartaxo para o ano letivo 2013/14 - http://t.co/ZHeE1Z0PcA;0
#FilmesQueJáViNoMinimo10Vezes Predador 1 e 2 http://t.co/LOGiH19mjf;1
Tenho de ir estudar historia :-);0
estou aqui de surra;1
boa noite s2 , ate amanha fofos #twitteroff;0
As minhas followers são todas lindas ! :D;0
"O @ndreCalado disse ""a tua felicidade é a minha felicidade amiga""";0
RT @abolapt: Fábio Coentrão de luto com a morte do pai http://t.co/ebBChbhbfs;1
APAE de Pará de Minas reiniciará transporte de alunos, após prefeitura liberar o abastecimento dos veículos https://t.co/tnD1S40cpZ;0
Natal embrulhado: Recomendo, está muito bom. As músicas são muito alegres e a história muito engraçada. http://t.co/xyKcLe1mGS;1
mudei 5 segundos p a tvi, e acho a bernardina e o tiago tão amorosos;0
Até me sinto mal em colocar EMINEM e Justin Bieber no mesmo tweet;1
RT @Nelson_Andradee: Esgotou a erva todo em Amesterdão porque Snoop #MTVEMA;0
@Ripske sabes que eu e tu somos aquela cena ahahah;0
@Filipabdg gente mal educada...;1
Apesar de hoje nao ter treinado um peida;1
Preocupo-me demasiado;1
Cortar salários é o grau zero da gestão http://t.co/uUK3pIL5LR via @wordpressdotcom;1
#BringEdSheeranToPortugal finalmente algo decente nos trends!OMG s2;0
LOOL, mais uma vez o calhau não recebe as minhas SMS;1
RT @SICNoticias: Festival Internacional de Banda Desenhada da Amadora tem os cenários como tema http://t.co/yecXoQFYEj;1
Temos um secretário de estado dos negócios estrangeiros q não fala inglês e um secretário de estado dos assuntos europeus q só fala inglês;0
BOM DIAAA! :D;0
I'm at Alverca, Urbanização Malvarosa http://t.co/SLmPLbGREx;1
Pedro Campos Costa e Trienal de Arquitectura colaboram na representação da Bienal de Veneza http://t.co/fEcmhCmTkf;1
Manifestantes protestam contra aumento das passagens de ônibus em BH - Gerais - Estado de Minas https://t.co/XzITZK0sN9;1
@vandaldiabolic mas e assim eu tambem quero fazer parte da festa ne? Eu esmago os com um monstertruck! Muahahaha;0
algumas pessoas tornam-se conhecidas mas não dão unfollow mas é raro também;1
RT @beatrizppbrito: Tenho tanta fome;1
RT @dntwit: #Europa Pai e filha de 3 anos morrem em sequestro na Holanda http://t.co/NjPhpAaMmN Ler http://t.co/MElaZFAN53;1
@JRicardoLemos assim e mais complicado :/;1
tive todas as aulas este ano, nenhum fdp de stor meu faltou lol;0
Grupo é detido após roubo e carreta recuperada em MG https://t.co/UYdCCLD1K1 https://t.co/IZ3mA8SI53;0
Rio faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais https://t.co/c9yNa8sqvq;0
RT @WhiteHalloween: Se a escola não é sitio para dormir, em casa também não devia ser sitio para estudar.;1
AMD Catalyst 13.11 beta disponíveis http://t.co/OHC5YG1LuA;0
RT @franciscocvs1: Um dos melhores fim de semanas de sempre!!!;0
Quero um rapaz que tenha objectivos de vida, mesmo que não tenha dinheiro para a universidade não fica no sofá sem fazer nada.;0
Metes-me nojo pela pessoa que és.;1
@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/kpbnXrZCyD;0
O concurso para «Mister ex-PR» está lançado, agora é só votar no que mais gostam.;0
RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…;1
"VOCÊS SÃO TODOS LINDOS &lt;3";0
"a frase ""bem te avisei"" irrita-me solenemente";1
@MartaFortuna99 tao bom, também quero! :(;1
@PowerGuido95 e porque o céu estava rosa;1
a comida da escola deve ser daquelas congeladas fora do prazo .;0
@DiiogoAlmeiida não precisavas de me violar também ahahah;0
"Preciso de 100 Sportinguistas a meter Gosto em:
https://t.co/07hwu9oWFE http://t.co/3irFBfha7H";1
"""Só quem ama corre o risco de morrer. Os outros correm apenas o risco de continuar mortos.""";1
"35% DESCONTO. Conjunto de Chá em Metal | Vários Padrões à Escolha: 
      Categoria: 

      ... http://t.co/AT7PM7YB9O";1
RT @Hugotim1: #timbeta #globo Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/S6N07q9oQo #OperacaoBeta…;0
Ja nao suporto a minha stora de frances;1
@mguinote update: a minha vontade de ir, que era zero, acabou de descer uns mil pontos;0
RT @DiogoCMoreira: No futebol nacional clássicos há muitos, Derby é só entre duas equipas. #ForçaSporting;1
boa noite, eu dormir vou, xau s2;0
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia  https://t.co/I1zxtf9imO #TimBeta;0
RT @zana_ss: Gostava bastante de Lana até ao momento de ela se tornar muito meh.;1
eaekjkalksjcm;0
"@Tiago_NoStress Bom dia Tiaguito!&lt;3&lt;3&lt;3";0
Estou cheia de fome e o almoço ainda não está pronto. Daqui a nada almoço às 16h;1
vou ver pq saudades;0
"""Você tem medo de tentar, ou de não conseguir?""";1
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/9RddG4j3U7 by #UOL via @c0nvey;1
Presídio em Minas adota novo modelo e consegue recuperar 60�os presos https://t.co/Ds6MAPRhkC;0
tenho a sensaçao q sim :s;0
Vontade não me falta #Crying;1
RT @cvazmarques: Baixou o número de desempregados. Baixou o número de empregados. No dia em que já não houver cá ninguém a taxa de desempre…;1
isto de ter aulas de mat as 8:20 e tortura ainda por cima em dia de greve;0
vou pitar frango assado;1
RT @Protegeoquebom: Ideia inovadora para reutilizar as embalagens de cartão da Tetra Pak. Estrutura de madeira revestida com... http://t.co…;1
@PedroJEstrela @clausofs ahahahaah pois sou!!!! mais um centimetro que tu!;0
Boa musica, obrigado #MTVEMA;0
@inesbrancoveiga comer, mas não é ir ao mc, é comer cenas de baixo valor calórico;0
"New post: ""Dois jovens são presos com drogas, arma e munições em Jaíba"" https://t.co/wXJ84x43jv";0
Amo tanto a minha mãe juro, ela é a melhor ''coisa'' que eu tenho na minha vida. Vou fazer tudo para nunca te desiludir.;0
@pedrocs @martim Aqui não consegui. Acaba por abrir sempre nas novas apps.;0
"Claudia Jimenez fala sobre seu novo momento: ""Felicidade para mim é ter saúde"": Atriz está contente com seu re... http://t.co/OJibTd0sWA";1
Esta stora é tão engraçada;0
"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";0
Não é fácil.;1
RT @IrisVentura97: a merda toda é se um dia me deixas;1
Não quero ir para a escola, estou farta daquilo.;1
atualização de acessos no meu perfil http://t.co/42AQkZT9P8;1
ha imenso tempo que não tinha um dia como hoje;1
RT @FedjoniMiguel: O que os olhos não vêem a cabeça imagina 30 vezes pior;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
hoje adormeci ao lado do meu babe na aula de história;0
Os dias passam tão depressa :c;1
BRASIL: Vacinação contra febre amarela é intensificada na zona rural de Uberaba https://t.co/cUDmVjQ3Kq… https://t.co/FQ4xSKhCB5;0
"Longe, mas tão perto! Cada vez mais preciso de ti! De ti e de uma pessoa que ""fique comigo"" e não ""esteja apenas comigo""!";0
Até os Simpsons já gozam com os produtos Apple :-D http://t.co/3fbPfTU4MG;1
Amanhã ultimo dia de aulas depois estágio :$;1
Fernando Pimentel entrega viaturas à PM em Governador Valadares #G1 https://t.co/NssCLQ5736;0
Agora bebo pouco #cocacola #150ml http://t.co/ZYLm0jSE3S;1
tou de mau humor fds;1
RT @augustoemil: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/w7jsbzD01R by #aricaetano via @c0nvey;1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/YlNOOvOmHI;0
PINN: Últimas PINN: Secretário-Geral da UCCLA acompanha projecto em Cabo Verde http://t.co/4hFpDNwBMP #PINN;1
RT @rbrasiliense: Cara-de-pau é o governador de Minas, Fernando Pimentel, que depois de ser flagrado pegando o filhão na festa, comprou mai…;1
Mas adoro quando me dizem que estou a fazer alguém feliz , quando só estou a ser eu própria;0
hoje , acho que durmo , nem vão passar das 21h30;1
Depois uma coisa levava à outra...;1
@PowerGuido95 e porque o céu estava rosa;1
Ligares-me antes de dormir é que fazias bem. #10;1
RT @Rui_R_Rodrigues: não curto pessoal sem cultura músical;1
"#FrasesQueOsMeusPaisNãoSeCansamDeDizer ""Nunca sais da merda do computador !""";1
França e Rússia continuam a investigar a hipótese de envenenamento a Yasser Arafat http://t.co/oSXf2ROddz;1
Mas esqueci-me, bom dia ♥;0
Ivo Carvalho http://t.co/XP5wWi2eu6;1
RT @ZorGabor: Mandela morreu cedo demais, não pela idade que tinha, mas porque homens como ele nunca são demais no nosso planeta. Mandela f…;0
Não há paciência para nada hoje;1
@poupas @jonasnuts obrigado, vou ter que optar pelo dropbox :-(;0
vontade de fazer o trabalho ::::::::::::::: 0;0
BOM DIA!.Acredito muito no olhar das pessoas que gostam de mim. É através do olhar que penetro a alma e vejo o brilho da verdadeira amizade!;0
uma vez dito, não há volta a dar.;1
Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/RbRH260YaY https://t.co/PO0RGXxOFr;1
# Chávez ganha estátua de homenagem... na Bolívia http://t.co/CamJFsQev4 Ler http://t.co/MElaZFAN53;1
não gosto nada de vir sozinha para casa à noite;0
sim é agradável ter-se uma lareira em casa, só não é agradável é ir-se buscar lenha todos os dias.;0
RT @simaovilar_: Hj falámos mas parece me que nao falamos;1
Nao quero sair do pais :(;1
Se o metro fizesse metro era a melhor cena, mas não faz.;1
Ou lá como se escreve o nome dele.;0
"Hoje sinto-me ""Yes"", mas acústico...http://t.co/E86wA7bclh";1
Atenção criativos: dia 7 é hoje! Dia para mostrarem portefólio e receberem dicas http://t.co/0rOdeVpULQ;1
"@joaonadine22 eu sei, mas podias ser educado, só isso
aqui o excluído és tu .l.";1
@catarina5 Na primeira parte não houve nada. Que eu tenha visto, foram duas mãos, uma do Almeida, outra do defesa do Sporting.;1
Deus quando fecha uma porta, abre com certeza uma janela (a);0
Ta a chover a cântaros e a Irina tem que ir a pé ou de metro(se houver);0
RT @1pimentapicante: #3PalavrasFantásticas  Fim de Semana;0
